"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"New Zealand","NZL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1628843879.49378","1716099249.85574","2047885269.8104","3054125504.38291","4590457804.74352","3862660944.20601","3980904130.9431","4286560679.37198","4799331103.67893","6256636281.67885","6947500482.53233","7557239197.40238","7420247632.92061","7191771819.13775","7450482215.07829","7759079283.88747","7997993240.38868","9643454038.99722","10034138486.3124","11255844232.704","11758799976.0951","10889038937.6547","11679604423.6495","12606603617.0566","15508272788.3265","17590993623.8045","18774802275.5654","17791716573.1577","15900310542.6601","17895583579.8433","17245861327.0101","17132931525.1967","19861008428.2123","24776474899.2305","30399327731.0924","34111103288.0377","33455677323.1308","39993385757.3308","43041400154.6356","32056967955.525","40992659830.9386","48544383578.4633","49626355944.3639","51932578228.8885","54577053894.8651","47670984501.1245","48326343084.875","",
"OECD members","OED","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","112233465891.761","118206103434.492","125999700096.659","138799258021.671","154685030934.066","168042825870.493","188162962012.48","202489258152.215","225035649996.592","255363984020.486","293941828116.299","325963171362.087","388395241419.947","527162020709.432","733739770733.489","752650218658.194","852535890848.572","969172841452.526","1125332704836.96","1440205516794.86","1721973320289.79","1675525856298.53","1576848563511.48","1554777450917.68","1670680446990.19","1716713198324.64","1966487484317.02","2335334679150.92","2676033968162.59","2912113811282.3","3374448224917.89","3428452861590.88","3647555826405.21","3485535445923.99","3896680791029.58","4605287996384","4837754121822.4","4958354342404.39","5070347272444.73","5361277546769.77","5923796658179.74","5732222430457.77","5918803720421.22","6826007546571.07","8127801825245.54","9091627277321.69","10270055084822.2","11648928390476.9","13021549370093.8","10175349253445.6","11763082827459","13748605389634.1","13571197862719.3","13785067557210.9","14138006784252.8","12675102508762.6","12564070808731.9","",
"Oman","OMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","24026512.013256","27837772.9781617","28557715.3827694","50395968.3225342","96727622.7141482","160500260.552371","266609637.867123","786045165.026057","1062826288.36132","1176896641.57499","1207295599.30515","1335263173.1326","1519976548.92878","2252461204.40069","2764910538.50608","3259988419.22409","3019687319.05038","3314996815.28662","3720323972.20614","2997381937.17277","2270480884.26528","2629388816.64499","","3224967490.24707","3940182054.61639","4426527958.38752","4754226267.88036","4494148244.47334","4907672301.69051","5464239271.78153","6111833550.06502","7003901170.3511","5901170351.10533","5053315994.79844","5706111833.55007","5622886866.05982","7094928478.54356","9625487646.29389","9654096228.86866","11784135240.5722","16829648894.6684","22644993498.0494","16764629388.8166","24166450715.2146","29237971391.4174","28635630689.2068","35577373211.9636","30944343302.9909","29680364109.2328","23783875162.5488","",
"Other small states","OSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30807936658.1378","32523151584.1061","41669854221.9822","44743148454.9312","46407050215.6775","47306260210.5986","46161066118.9953","48661701191.1821","49777224780.7053","52006717455.2683","64019438098.2184","77876326174.316","89138381639.3465","109743551295.438","136089711572.884","159220819678.888","132951719691.66","148101623468.234","187702430560.911","206313549884.841","213934896966.525","217023569746.906","191437235943.591","193721282745.221","",
"Pakistan","PAK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","1340971755.56489","1194974989.50021","1196975031.49937","1470969109.61781","1355998677.02646","1580918977.09661","1031185822.37775","1822800060.60606","2539300101.0101","2584199909.09091","2877099909.09091","3292999888.88889","4485000848.48485","5709197191.91919","6466600545.45454","6687354009.47867","6592699062.99213","7048454303.94776","7105457645.11873","7230435939.24365","7005030503.93242","8337114360.58103","8735974929.15556","9350911629.97242","8434856856.74946","9984100401.52539","11552179554.512","9883119861.97772","11777203672.1098","13567618581.1477","12967591818.8947","10900343051.9781","10684436233.8005","10862333897.0766","11361301958.09","11073075673.9201","13423663991.8047","14337311099.531","21422766419.1275","29577339842.2229","30135517579.188","39478276162.5351","33085901223.3386","34332943126.4521","40524442875.8579","45794092923.3504","46374225334.6554","45594469822.3761","46130526984.1145","44631441142.6173","",
"Panama","PAN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","292100100","321486400","372814600","434329900","441970400","496433000","560299300","603791100","630826500","731327800","832024900","925391300","1030379300","1152110300","1806463200","1968574100","1920906000","1963649700","2167125500","2701126300","3343857700","3730569700","3460434900","2724782300","2929064300","3180313400","3413764500","3497613100","2824846900","3393593400","4137057400","5369275600","6315044100","6641440500","7264372200","7664630500","8362252100","9433963500","9678913600","8470864100","8856300400","8496734500","8343913600","8264774200","9891553000","11657508000","13011610600","15975900000","20714400000","17821600000","21850200000","28775600000","31848900000","30779100000","30194300000","29296000000","27357000000","",
"Peru","PER","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","521341086.307692","643728455.5","721773033.712687","777062373.376866","819077847.608209","981343255.115672","1171641776.8097","1251655603.87748","1082687377.93023","1080103339.45995","1157622719.30491","1224806240.97933","1322997435.73385","1687338580.14987","2958656330.74935","3604938271.60494","3140071030.2039","3233890214.79714","2440179103.62444","2966162120.24488","4011768778.12392","4918304522.85105","4849483944.95413","3729583691.51418","3057686760.88838","3100200000","2755200000","3040233333.33333","2797976000","2521553528.49728","3637366658.09543","4964700218.53709","5561752159.30902","5683170881.3031","7249134948.09689","9770813015.33824","10132013201.3201","11043543543.5435","10684099132.9282","8937804697.88743","9712312673.71558","9606339614.03609","9845922051.34036","10929811450.9083","12701974339.4458","15598932265.5989","18835277591.1562","24690635985.938","34605420554.3593","26182192417.5022","35180701568.0861","43774372753.3495","48490294206.8547","50251304637.4773","48683691440.6481","44863082527.3207","42973837812.213","",
"Philippines","PHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","767064548.064548","1017781898.08414","846291726.868946","826551346.801347","974742397.959184","1096675191.81586","1166060543.97377","1403012462.72651","1479643765.90331","1494621194.78141","1407315875.89079","1512352877.15534","1560945646.3115","2005387564.19934","3769501613.1646","4037721270.98884","4316895824.09311","4740233425.19047","5662249857.44929","7325688570.80894","9239023351.17288","9685684266.49113","9706908665.10539","9326356331.04466","7875104050.01587","6728810735.57152","6682870835.92911","8704424899.23521","10205975908.6406","12886868751.9265","14748688838.1564","14800535689.5912","18026888780.0098","21642225819.4167","25719569068.6371","32747137790.4987","40838581460.7277","48825070324.0846","38918153194.9233","41016326204.303","43236090787.9254","40328976826.0493","45306483055.4457","45891309754.2032","49404312616.5464","53330850813.735","59104487846.4677","64760386167.2344","68581018421.4623","56153108157.1403","73082553916.3417","79945273284.5259","85232376956.0111","87606292582.1393","92657610759.7218","100404790026.108","112613337261.673","",
"Palau","PLW","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32300000","38100000","42200000","44200000","60438000","72424000","72894000","63222000","83852000","156925200","130357400","131424300","117146100","139830000","141676800","153454800","147496500","162722600","128838400","140120300","162974600","182770600","189020900","222342400","208827600","212378100","",
"Papua New Guinea","PNG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","68880009.8533645","72912010.4301468","85456012.2245806","104720014.980318","130697726.509128","156904468.585508","175047597.71531","194422667.71195","252995856.198902","348191286.818233","417988106.02628","414371377.245509","452350660.417554","584613319.936845","626259981.672994","616548940.464178","759160980.540814","884751022.711243","1045658892.94746","1357579520.0477","1467459286.77563","1432904536.22207","1369692620.49994","1356554751.83619","1270818754.37369","1359892835.08338","1561625619.56163","1898281628.41656","1870633442.01211","1575953452.5","1975292870.83333","2000831000","1837940322.21","2188296435.5","2026027692.20001","2495195381.1813","2470793156.13999","1849977694.4","1838962801.9775","1734034328.82251","1609847464.65934","1739815379.07252","1910762304.07744","2313836701.12053","","","","","","","","","","","","","",
"Poland","POL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12769326370.7602","19575917320.2306","18817160516.4698","18982801488.0132","21434465921.5911","29447835051.5464","37396239011.9061","43143963650.7791","53499741037.0029","50740591363.9686","57687812061.3884","58766945943.9654","63908088235.2941","78406788377.4749","94256069553.8058","109183717623.787","137680257856.567","180703003578.27","228993441806.409","167514280213.08","201543256955.267","235386043058.649","224546822229.045","232598709187.547","251529270070.679","221584042863.584","227256726940.732","",
"Pre-demographic dividend","PRE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","8082120474.16545","9046433728.19906","9651124382.07731","12708654010.8576","20562063506.0056","27842822421.8651","32323102538.5824","36544212029.0458","38450001871.3026","47544149505.4909","62244481877.8474","74257290429.7111","70510325526.8182","42933959664.8232","40673912071.063","41902902935.3585","40616281994.7999","47697407011.3342","45693327716.7595","47293337660.8784","48754298352.2008","49324514834.8814","49923597697.874","41389817972.3907","42954782518.4567","56473273180.0981","63368491956.5068","67806943017.4624","68646358188.5941","64002762229.8927","68511526528.9343","80416451174.1458","85744823117.6996","113180001119.527","119563369668.04","146861682733.504","163983500237.052","216685089355.36","273300989456.671","265373944869.031","293396583947.764","351813300961.766","351797545121.217","398852539452.075","410261591315.186","337465252554.824","304827400210.784","",
